,item_sku_id,item_first_cate_cd,item_second_cate_cd,item_third_cate_cd,price
62892491,700148,1320,1585,1602,288.0
62892560,869948,1320,1585,1602,0.0
62892573,897785,1320,1585,1602,37.5
62892589,914981,1320,1585,1602,3.9
62892614,962759,1320,1585,1602,2.5
62894341,1001599374,1320,1585,1602,75.0
62895183,1002429948,1320,1585,1602,369.0
62897241,1004055143,1320,1585,1602,55.0
62897760,10044256881,1320,1585,1602,27.8
62900406,10066467894,1320,1585,1602,88.0
62900969,10071577838,1320,1585,1602,60.0
62907005,10110223434,1320,1585,1602,300.0
62907031,10110336921,1320,1585,1602,153.0
62907951,10114887049,1320,1585,1602,58.0
62911828,10133118618,1320,1585,1602,55.0
62917032,10168160776,1320,1585,1602,4.5
62926096,10239851930,1320,1585,1602,256.0
62927158,10248028640,1320,1585,1602,75.0
62930035,1026703710,1320,1585,1602,160.0
62934406,10312620909,1320,1585,1602,29.0
62934494,10313376836,1320,1585,1602,64.0
62936128,10325990110,1320,1585,1602,64.8
62936354,1032775996,1320,1585,1602,120.0
62938737,10348545445,1320,1585,1602,24.5
62944921,10387803010,1320,1585,1602,27.0
62946207,10395896305,1320,1585,1602,66.25
62948358,10412743579,1320,1585,1602,60.0
62949470,1042456656,1320,1585,1602,48.0
62952105,10449944783,1320,1585,1602,69.9
62954964,10479924612,1320,1585,1602,108.0
62956292,1049503740,1320,1585,1602,240.0
62960347,10522783425,1320,1585,1602,29.0
62960444,10523657918,1320,1585,1602,10.0
62963287,10543933869,1320,1585,1602,131.0
62970445,10611132660,1320,1585,1602,120.0
62972847,1063493449,1320,1585,1602,13.9
62978472,10691243489,1320,1585,1602,64.783125
62990906,10812454341,1320,1585,1602,198.0
62994185,1084333865,1320,1585,1602,76.0
62996274,10867000368,1320,1585,1602,60.0
63026714,1107460725,1320,1585,1602,25.8
63031882,11103116508,1320,1585,1602,85.5
63054404,11202950054,1320,1585,1602,1.0
63068414,11256748751,1320,1585,1602,53.21875
63069705,11262534696,1320,1585,1602,258.0
63070131,11264736779,1320,1585,1602,9.9
63080071,11331494096,1320,1585,1602,47.0
63084947,1137353679,1320,1585,1602,3.5
63085765,1137733662,1320,1585,1602,52.5
63092250,1142373194,1320,1585,1602,59.0
63095745,11451783728,1320,1585,1602,39.0
63103558,1151135545,1320,1585,1602,150.0
63104889,1152580465,1320,1585,1602,175.0
63108636,11552747652,1320,1585,1602,225.0
63114339,1159004719,1320,1585,1602,68.9
63118345,11617209006,1320,1585,1602,9.9
63134602,11717313362,1320,1585,1602,65.0
63135742,11726800433,1320,1585,1602,10.8
63143652,11779855820,1320,1585,1602,31.5
63148966,11805129909,1320,1585,1602,45.0
63154494,1225394191,1320,1585,1602,15.0
63155028,1234966,1320,1585,1602,43.0
63155314,1241463820,1320,1585,1602,128.0
63157033,1278428252,1320,1585,1602,12.0
63157302,1285096,1320,1585,1602,67.2
63157816,1296558052,1320,1585,1602,23.4
63158509,1312738301,1320,1585,1602,261.0
63160028,1341398541,1320,1585,1602,3.5
63160870,1359164822,1320,1585,1602,58.0
63161764,1376787301,1320,1585,1602,55.0
63161838,1378366704,1320,1585,1602,99.0
63162399,1391192762,1320,1585,1602,5.0
63162894,1401444542,1320,1585,1602,2.6
63163865,1420121677,1320,1585,1602,3.5
63164793,1433491022,1320,1585,1602,4.5
63164795,1433493776,1320,1585,1602,13.0
63164796,1433497208,1320,1585,1602,8.3
63165076,1436778621,1320,1585,1602,10.2
63165235,1439102423,1320,1585,1602,5.98
63166093,1450741735,1320,1585,1602,10.9
63166684,1457208055,1320,1585,1602,8.0
63167760,1468212081,1320,1585,1602,2.0
63167998,1470632415,1320,1585,1602,47.3
63168005,1470659166,1320,1585,1602,3.8
63168621,1475688642,1320,1585,1602,16.8
63169059,1479764069,1320,1585,1602,2.6
63170411,1494425972,1320,1585,1602,64.0
63171458,1502452956,1320,1585,1602,5.9
63172144,1507297507,1320,1585,1602,59.0
63172216,1507884697,1320,1585,1602,59.8
63172426,1510469322,1320,1585,1602,6.5
63172823,1513122794,1320,1585,1602,60.0
63172916,1513633043,1320,1585,1602,6.5
63173094,1514969312,1320,1585,1602,4.5
63173394,1517023200,1320,1585,1602,9.9
63173670,1520179925,1320,1585,1602,4.0
63174052,1525420509,1320,1585,1602,54.0
63174894,1534704423,1320,1585,1602,228.0
63175184,1537560842,1320,1585,1602,3.0
63175188,1537580639,1320,1585,1602,3.0
63175406,1540278079,1320,1585,1602,9.9
63175632,1542477405,1320,1585,1602,2.8
63176123,1547584753,1320,1585,1602,3.0
63176227,1547948368,1320,1585,1602,4.8
63178472,1559015861,1320,1585,1602,8.0
63178946,1560887804,1320,1585,1602,464.0
63180944,1570207117,1320,1585,1602,6.6
63182013,1575840287,1320,1585,1602,19.8
63182429,1578318697,1320,1585,1602,6.5
63182466,1578600529,1320,1585,1602,5.0
63183976,1588603206,1320,1585,1602,3.3
63185404,1600253064,1320,1585,1602,38.8
63186218,1605966985,1320,1585,1602,39.9
63186219,1605967777,1320,1585,1602,199.9
63186992,1612273843,1320,1585,1602,33.6
63187907,1618337255,1320,1585,1602,121.5
63194294,1670630994,1320,1585,1602,48.0
63196294,1690519796,1320,1585,1602,115.0
63198110,1703510695,1320,1585,1602,69.0
63198427,1705111074,1320,1585,1602,74.9
63199004,1708530814,1320,1585,1602,74.9
63203072,1746924,1320,1585,1602,60.0
63203238,1749624169,1320,1585,1602,68.0
63203384,1751559,1320,1585,1602,42.9
63206079,1777864472,1320,1585,1602,9.9
63206319,1779635128,1320,1585,1602,3.3
63206815,1784635896,1320,1585,1602,128.0
63207150,1787103790,1320,1585,1602,45.0
63209540,1815725707,1320,1585,1602,9.9
63211212,1957827,1320,1585,1602,192.0
63213080,1973100602,1320,1585,1602,80.0
63214086,1990563,1320,1585,1602,102.0
63214340,280416,1320,1585,1602,119.0
63214350,2831553,1320,1585,1602,49.9
63214381,2902833,1320,1585,1602,39.0
63214958,675678,1320,1585,1602,88.0
63214972,700149,1320,1585,1602,228.0
63215038,852822,1320,1585,1602,3.2
63215043,870510,1320,1585,1602,94.5
63215068,914982,1320,1585,1602,3.9
63215092,968277,1320,1585,1602,2.9
63216795,10015971336,1320,1585,1602,75.0
63218689,10032468912,1320,1585,1602,55.0
63223470,10071577839,1320,1585,1602,60.0
63240342,10176162378,1320,1585,1602,72.0
63247245,1022917334,1320,1585,1602,59.0
63248886,1024349939,1320,1585,1602,349.0
63249262,1024636352,1320,1585,1602,216.0
63249539,10248028641,1320,1585,1602,75.0
63249793,10249500533,1320,1585,1602,178.0
63250403,10254426325,1320,1585,1602,76.8
63260270,1034104786,1320,1585,1602,129.0
63261104,10348545446,1320,1585,1602,24.5
63262891,10361862753,1320,1585,1602,24.0
63264858,10375246075,1320,1585,1602,4.2
63268641,10397253721,1320,1585,1602,66.25
63273887,10443534534,1320,1585,1602,76.9
63274233,10447831813,1320,1585,1602,50.9
63277778,10483634759,1320,1585,1602,11.9
63278762,10495974265,1320,1585,1602,34.0
63283261,1052716062,1320,1585,1602,75.0
63288518,10567950496,1320,1585,1602,79.0
63294768,1063002893,1320,1585,1602,188.0
63297716,10655460461,1320,1585,1602,61.9
63301240,1069437284,1320,1585,1602,89.0
63303288,1071683789,1320,1585,1602,119.0
63304114,1072393960,1320,1585,1602,230.0
63313112,10807759212,1320,1585,1602,45.0
63313615,10812454342,1320,1585,1602,240.0
63318064,10857707582,1320,1585,1602,12.98
63324361,10917073693,1320,1585,1602,74.0
63328918,10955643913,1320,1585,1602,60.0
63331118,10967277432,1320,1585,1602,80.0
63354429,11103116509,1320,1585,1602,15.0
63355783,1111306944,1320,1585,1602,159.0
63378240,1120791995,1320,1585,1602,5.0
63385038,11231800408,1320,1585,1602,1.0
63409419,1138938232,1320,1585,1602,60.0
63409731,1139136325,1320,1585,1602,45.0
63416287,1143438149,1320,1585,1602,2.2
63416579,1143657236,1320,1585,1602,55.5
63418287,11452757606,1320,1585,1602,29.0
63423581,1149439779,1320,1585,1602,18.0
63424095,11499091994,1320,1585,1602,63.0
63426004,11510839442,1320,1585,1602,46.0
63429092,1153738057,1320,1585,1602,70.5
63440918,11617170196,1320,1585,1602,10.0
63440927,11617209007,1320,1585,1602,9.9
63458227,11726800434,1320,1585,1602,218.0
63459552,1173434988,1320,1585,1602,2.0
63477448,1234967,1320,1585,1602,60.0
63479013,1268847129,1320,1585,1602,3.7
63479017,1268858334,1320,1585,1602,3.8
63479588,1282453726,1320,1585,1602,520.0
63479728,1285097,1320,1585,1602,29.5
63480031,1291813030,1320,1585,1602,399.0
63480255,1296558053,1320,1585,1602,23.4
63480758,1309653988,1320,1585,1602,45.5
63480945,1312738302,1320,1585,1602,174.0
63483021,1354566257,1320,1585,1602,399.0
63483236,1359164823,1320,1585,1602,168.0
63487048,1432841964,1320,1585,1602,7.3
63487124,1433494044,1320,1585,1602,6.7
63487125,1433496273,1320,1585,1602,7.3
63487126,1433497209,1320,1585,1602,4.5
63487199,1433932254,1320,1585,1602,7.8
63487212,1434246194,1320,1585,1602,3.8
63487333,1435825109,1320,1585,1602,8.0
63487338,1435867961,1320,1585,1602,10.64
63488052,1445886622,1320,1585,1602,7.0
63488400,1450715603,1320,1585,1602,2.6
63488409,1450752941,1320,1585,1602,3.6
63489001,1457195756,1320,1585,1602,12.5
63489141,1458289331,1320,1585,1602,17.29
63490041,1468206010,1320,1585,1602,2.6
63490278,1470675415,1320,1585,1602,2.5
63490280,1470693103,1320,1585,1602,69.9
63490333,1470996648,1320,1585,1602,11.2
63491329,1479771987,1320,1585,1602,4.5
63491333,1479816345,1320,1585,1602,4.6
63492697,1494425973,1320,1585,1602,32.0
63493096,1497709634,1320,1585,1602,13.5
63493684,1502234782,1320,1585,1602,4.8
63493688,1502253787,1320,1585,1602,2.5
63493734,1502521075,1320,1585,1602,15.9
63493760,1502643418,1320,1585,1602,2.5
63495178,1513632777,1320,1585,1602,6.7
63495179,1513633044,1320,1585,1602,3.6
63495923,1520179926,1320,1585,1602,6.3
63495924,1520180223,1320,1585,1602,2.2
63497174,1534704424,1320,1585,1602,368.0
63497478,1537560843,1320,1585,1602,3.0
63498212,1546198028,1320,1585,1602,6.9
63498332,1547230943,1320,1585,1602,120.0
63501206,1560887805,1320,1585,1602,4032.0
63503558,1572250031,1320,1585,1602,3.9
63504265,1575840288,1320,1585,1602,19.8
63506884,1593784496,1320,1585,1602,99.0
63507676,1600207015,1320,1585,1602,4.5
63507681,1600253065,1320,1585,1602,38.8
63507950,1602507948,1320,1585,1602,1.7
63507981,1602593187,1320,1585,1602,10.0
63508378,1605273293,1320,1585,1602,3.0
63509225,1611978591,1320,1585,1602,149.0
63512621,1639125661,1320,1585,1602,23.9
63513020,1642337859,1320,1585,1602,23.8
63513114,1643283485,1320,1585,1602,140.0
63518589,1690519797,1320,1585,1602,88.0
63520448,1703510696,1320,1585,1602,75.9
63520765,1705111075,1320,1585,1602,74.9
63521307,1708530815,1320,1585,1602,74.9
63522732,1719743077,1320,1585,1602,68.6
63525263,1744988872,1320,1585,1602,63.0
63525589,1749767867,1320,1585,1602,49.9
63526590,1759534066,1320,1585,1602,150.0
63528585,1779251189,1320,1585,1602,59.0
63533380,1956910641,1320,1585,1602,81.0
63533548,1957828,1320,1585,1602,119.0
63535395,1973100603,1320,1585,1602,80.0
63536495,2238265,1320,1585,1602,1.5
63536907,3621181,1320,1585,1602,240.0
63536914,3642559,1320,1585,1602,50.0
63537076,4198932,1320,1585,1602,27.8
63537130,4431930,1320,1585,1602,87.9
63537131,4434162,1320,1585,1602,39.9
63537332,852823,1320,1585,1602,3.3
63537340,870247,1320,1585,1602,0.0
63537341,870511,1320,1585,1602,42.0
63537374,914983,1320,1585,1602,6.8
63538209,10005978779,1320,1585,1602,169.0
63540862,10031693020,1320,1585,1602,59.0
63544317,1005943933,1320,1585,1602,98.0
63544367,1005997228,1320,1585,1602,88.0
63548894,10091995382,1320,1585,1602,48.0
63549552,10098298574,1320,1585,1602,25.9
63549856,10100512830,1320,1585,1602,120.0
63550064,10102070291,1320,1585,1602,69.0
63552032,10111055278,1320,1585,1602,19.2
63553132,10116967055,1320,1585,1602,13.8
63553568,10119684379,1320,1585,1602,158.0
63555590,10127509147,1320,1585,1602,169.0
63558381,1014347658,1320,1585,1602,56.0
63561003,10161100155,1320,1585,1602,65.0
63561061,1016151831,1320,1585,1602,84.0
63563023,1017893291,1320,1585,1602,88.0
63565476,10196820686,1320,1585,1602,99.0
63569184,1022517030,1320,1585,1602,212.0
63571960,10247943946,1320,1585,1602,75.0
63571976,10248028642,1320,1585,1602,75.0
63572249,10249692921,1320,1585,1602,29.9
63575246,1027156102,1320,1585,1602,79.0
63576640,1028374660,1320,1585,1602,725.0
63577980,10295699026,1320,1585,1602,1.7
63577981,10295702641,1320,1585,1602,8.4
63583530,1034826584,1320,1585,1602,13.0
63586276,10368438103,1320,1585,1602,40.9
63587364,10375246076,1320,1585,1602,12.6
63587975,10378509156,1320,1585,1602,69.7
63588511,10381241087,1320,1585,1602,49.9
63589890,10388251719,1320,1585,1602,41.0
63592236,10402952194,1320,1585,1602,48.0
63593648,1041688388,1320,1585,1602,38.0
63593746,10417605973,1320,1585,1602,99.9
63593747,10417611808,1320,1585,1602,33.9
63599893,10478805554,1320,1585,1602,408.0
63601315,10495745675,1320,1585,1602,53.0
63611500,10571346916,1320,1585,1602,30.0
63614536,10600468077,1320,1585,1602,139.0
63622034,10674771754,1320,1585,1602,78.0
63622676,1068120157,1320,1585,1602,42.0
63629267,10750120405,1320,1585,1602,92.5
63651375,10955686124,1320,1585,1602,200.0
63651626,1095716417,1320,1585,1602,94.9
63653529,10967277433,1320,1585,1602,200.0
63680737,11128604206,1320,1585,1602,58.0
63696385,11189258918,1320,1585,1602,98.0
63716228,11275360299,1320,1585,1602,59.9
63722110,1131493892,1320,1585,1602,158.0
63728133,11358554069,1320,1585,1602,28.0
63730516,1137648773,1320,1585,1602,51.0
63730601,1137686522,1320,1585,1602,19.8
63745644,11491144204,1320,1585,1602,44.390625
63759466,1158967749,1320,1585,1602,37.2
63760809,1159850187,1320,1585,1602,200.0
63763540,11617209008,1320,1585,1602,9.9
63776655,1169789996,1320,1585,1602,590.0
63779125,1171394702,1320,1585,1602,82.8
63779610,11716254215,1320,1585,1602,79.0
63783680,11743646700,1320,1585,1602,40.0
63786903,11765463877,1320,1585,1602,29.8
63787201,11766857976,1320,1585,1602,20.0
63798819,1201926510,1320,1585,1602,4.0
63799563,1218856787,1320,1585,1602,100.0
63800339,1234968,1320,1585,1602,42.0
63800577,1239040992,1320,1585,1602,158.0
63802075,1272347946,1320,1585,1602,136.0
63802307,1276888690,1320,1585,1602,70.0
63802599,1283880959,1320,1585,1602,3.5
63802955,1291813031,1320,1585,1602,139.0
63802956,1291815929,1320,1585,1602,139.0
63803195,1296558054,1320,1585,1602,23.4
63803891,1312738303,1320,1585,1602,87.0
63804122,1315473696,1320,1585,1602,33.5
63804412,1321539957,1320,1585,1602,29.0
63807447,1382470318,1320,1585,1602,4.2
63807548,1384608519,1320,1585,1602,3.8
63808206,1398837448,1320,1585,1602,34.9
63809416,1422531764,1320,1585,1602,12.6
63809534,1424283760,1320,1585,1602,45.0
63810127,1433466853,1320,1585,1602,3.8
63810129,1433467645,1320,1585,1602,7.5
63810133,1433472544,1320,1585,1602,4.4
63810141,1433493778,1320,1585,1602,3.9
63810142,1433494690,1320,1585,1602,12.5
63811438,1450743966,1320,1585,1602,4.5
63812058,1457202804,1320,1585,1602,79.9
63813331,1470675416,1320,1585,1602,2.7
63813432,1471517326,1320,1585,1602,60.0
63814151,1478108512,1320,1585,1602,10.8
63814152,1478112355,1320,1585,1602,12.6
63816659,1501773528,1320,1585,1602,19.0
63816759,1502233991,1320,1585,1602,4.5
63816760,1502234138,1320,1585,1602,2.5
63816798,1502429057,1320,1585,1602,3.0
63816813,1502521076,1320,1585,1602,14.9
63817765,1510472519,1320,1585,1602,6.6
63818236,1513633045,1320,1585,1602,3.6
63820564,1537560844,1320,1585,1602,3.0
63821491,1547574987,1320,1585,1602,2.5
63821923,1549625573,1320,1585,1602,86.0
63826886,1572930147,1320,1585,1602,52.0
63829354,1588290893,1320,1585,1602,37.5
63829990,1593784497,1320,1585,1602,99.0
63830757,1600191551,1320,1585,1602,2.2
63830759,1600207016,1320,1585,1602,3.6
63830767,1600253066,1320,1585,1602,38.8
63831028,1602503992,1320,1585,1602,4.0
63831030,1602505051,1320,1585,1602,4.0
63831079,1602652735,1320,1585,1602,23.5
63831467,1605273294,1320,1585,1602,4.5
63834144,1624699004,1320,1585,1602,86.9
63834855,1631177168,1320,1585,1602,19.9
63835290,1635448314,1320,1585,1602,23.175
63835629,1638188576,1320,1585,1602,27.0
63840248,1676885622,1320,1585,1602,45.0
63841732,1690519798,1320,1585,1602,88.0
63843584,1703510697,1320,1585,1602,75.9
63847188,1731344095,1320,1585,1602,14.5
63847560,1735239335,1320,1585,1602,28.8
63849060,1753052390,1320,1585,1602,9.0
63856503,1956910642,1320,1585,1602,89.0
63856667,1957829,1320,1585,1602,118.0
63858542,1973100604,1320,1585,1602,74.0
63859789,280418,1320,1585,1602,59.9
63859820,2902835,1320,1585,1602,39.0
63859922,3238148,1320,1585,1602,119.9
63860015,3502412,1320,1585,1602,43.9
63860039,3595418,1320,1585,1602,0.01
63860050,3631619,1320,1585,1602,112.0
63860204,4125724,1320,1585,1602,49.9
63860273,4421374,1320,1585,1602,178.8
63860483,852824,1320,1585,1602,3.2
63860505,897788,1320,1585,1602,37.5
63860517,914984,1320,1585,1602,8.5
63863015,1002320691,1320,1585,1602,59.0
63864288,10033522549,1320,1585,1602,60.0
63865876,1004629925,1320,1585,1602,85.0
63870603,10083358947,1320,1585,1602,100.0
63873236,10102140924,1320,1585,1602,26.0
63876303,10116967056,1320,1585,1602,13.8
63882567,10151185325,1320,1585,1602,45.0
63884132,10162203757,1320,1585,1602,15.0
63889596,10204963009,1320,1585,1602,105.0
63890270,1021048,1320,1585,1602,93.6
63890583,10212908917,1320,1585,1602,135.0
63891961,1022352847,1320,1585,1602,39.0
63894140,10240665518,1320,1585,1602,29.9
63895107,10248600959,1320,1585,1602,48.0
63896058,1025549244,1320,1585,1602,59.0
63897867,10266648364,1320,1585,1602,30.5
63898935,10276864611,1320,1585,1602,68.5
63899342,1028036804,1320,1585,1602,38.0
63900569,10290406273,1320,1585,1602,30.0
63901656,1030326739,1320,1585,1602,168.0
63905754,1034065566,1320,1585,1602,12.0
63905797,1034093547,1320,1585,1602,39.9
63906299,10345804250,1320,1585,1602,78.0
63906525,1034770761,1320,1585,1602,23.9
63906577,1034814588,1320,1585,1602,14.0
63906636,1034869728,1320,1585,1602,16.0
63909328,10368438104,1320,1585,1602,40.9
63910442,10375246077,1320,1585,1602,48.6
63912932,10388148616,1320,1585,1602,77.0
63917428,10424883390,1320,1585,1602,3.5
63920383,10453293829,1320,1585,1602,10.0
63922175,1047006802,1320,1585,1602,56.0
63924015,10493447905,1320,1585,1602,59.9
63924245,10495976496,1320,1585,1602,38.0
63926854,10514358663,1320,1585,1602,29.0
63939388,10619929241,1320,1585,1602,32.8
63939430,10620208058,1320,1585,1602,67.2
63946011,10685413231,1320,1585,1602,66.0
63946567,10690899260,1320,1585,1602,43.78
63946586,10691242319,1320,1585,1602,54.78
63952287,10750120406,1320,1585,1602,55.3
63953631,1076182571,1320,1585,1602,8.9
63958851,10808994940,1320,1585,1602,54.78
63961018,10832344885,1320,1585,1602,5.0
63967727,10898119131,1320,1585,1602,7.5
63969957,1091780897,1320,1585,1602,3.9
63974847,1095803538,1320,1585,1602,34.8
63975754,10963257072,1320,1585,1602,55.0
63983603,1101234965,1320,1585,1602,42.9
64024713,11211990859,1320,1585,1602,37.878125
64037515,11261747568,1320,1585,1602,132.0
64039134,11273818124,1320,1585,1602,22.0
64048148,11332713904,1320,1585,1602,88.8
64051604,1136384794,1320,1585,1602,999999.0
64053355,1137599403,1320,1585,1602,63.9
64053544,1137688488,1320,1585,1602,37.8
64054654,1138662531,1320,1585,1602,55.5
64054769,1138881879,1320,1585,1602,57.9
64056928,11403566015,1320,1585,1602,36.8
64059381,11419626965,1320,1585,1602,3.75
64059415,1141978571,1320,1585,1602,6.8
64061563,1143291919,1320,1585,1602,999999.0
64063658,11451406664,1320,1585,1602,90.0
64069785,1150013339,1320,1585,1602,80.0
64071338,11510525992,1320,1585,1602,46.0
64076731,11553017151,1320,1585,1602,82.8
64077821,1156114625,1320,1585,1602,3.0
64083698,1159850188,1320,1585,1602,200.0
64089829,11641387629,1320,1585,1602,29.0
64106752,11744459410,1320,1585,1602,11.0
64121320,1185833382,1320,1585,1602,118.0
64121764,1201926511,1320,1585,1602,4.0
64121780,1202344864,1320,1585,1602,34.9
64122204,1212521400,1320,1585,1602,216.0
64122474,1218856788,1320,1585,1602,100.0
64123261,1234969,1320,1585,1602,44.8
64124820,1267977360,1320,1585,1602,55.5
64124962,1271639872,1320,1585,1602,8.0
64125242,1276888691,1320,1585,1602,70.0
64125323,1278428255,1320,1585,1602,21.0
64125908,1291813032,1320,1585,1602,399.0
64126145,1296558055,1320,1585,1602,23.4
64126840,1312738304,1320,1585,1602,58.0
64127329,1320868712,1320,1585,1602,58.0
64127968,1334690246,1320,1585,1602,8.9
64128944,1352928934,1320,1585,1602,169.0
64129100,1356087291,1320,1585,1602,49.0
64130763,1389957248,1320,1585,1602,62.5
64131218,1398735956,1320,1585,1602,16.8
64131222,1398793622,1320,1585,1602,15.0
64132049,1417324424,1320,1585,1602,19.2
64132267,1420215898,1320,1585,1602,2.6
64132550,1424283761,1320,1585,1602,45.0
64133046,1432765262,1320,1585,1602,4.9
64133076,1432947392,1320,1585,1602,8.5
64133128,1433472545,1320,1585,1602,4.4
64133136,1433493779,1320,1585,1602,3.9
64133137,1433494835,1320,1585,1602,64.0
64135036,1457170447,1320,1585,1602,4.8
64135040,1457198779,1320,1585,1602,2.3
64135551,1462122411,1320,1585,1602,13.2
64135934,1466676349,1320,1585,1602,49.9
64136068,1468207974,1320,1585,1602,4.2
64136212,1470145899,1320,1585,1602,5.99
64136381,1470997562,1320,1585,1602,5.9
64136420,1471513370,1320,1585,1602,198.0
64136626,1472923970,1320,1585,1602,98.0
64136927,1475532948,1320,1585,1602,15.0
64137146,1478108513,1320,1585,1602,4.5
64137147,1478112356,1320,1585,1602,9.3
64137372,1479733334,1320,1585,1602,8.8
64139810,1502441085,1320,1585,1602,2.5
64139823,1502521077,1320,1585,1602,13.9
64139841,1502619372,1320,1585,1602,5.9
64140344,1506090704,1320,1585,1602,42.9
64142226,1522031891,1320,1585,1602,7.0
64143220,1533487650,1320,1585,1602,22.5
64143641,1537560845,1320,1585,1602,3.0
64144870,1548937704,1320,1585,1602,3.8
64148248,1564276900,1320,1585,1602,4.5
64149537,1570860685,1320,1585,1602,39.0
64150506,1575841346,1320,1585,1602,4.5
64150647,1576375682,1320,1585,1602,15.0
64152518,1588290894,1320,1585,1602,44.5
64152565,1588737786,1320,1585,1602,288.0
64152636,1589413278,1320,1585,1602,19.9
64153171,1593784498,1320,1585,1602,99.0
64153910,1600253067,1320,1585,1602,38.8
64153917,1600523898,1320,1585,1602,4.0
64154210,1602586970,1320,1585,1602,8.5
64154618,1605273295,1320,1585,1602,5.0
64154731,1605966988,1320,1585,1602,49.9
64157778,1629383491,1320,1585,1602,69.0
64158330,1635003952,1320,1585,1602,12.2
64159354,1643228725,1320,1585,1602,140.0
64166683,1703510698,1320,1585,1602,75.9
64171662,1746927,1320,1585,1602,60.0
64171730,1748367,1320,1585,1602,90.0
64172140,1753052391,1320,1585,1602,9.0
64172612,1757436115,1320,1585,1602,88.0
64182662,1990566,1320,1585,1602,8.5
64182686,2065902,1320,1585,1602,271.7
64182759,2300076,1320,1585,1602,10.9
64182780,2377887,1320,1585,1602,78.0
64182821,2510976,1320,1585,1602,109.0
64182837,2562951,1320,1585,1602,177.6
64182845,2583660,1320,1585,1602,60.0
64182951,297666,1320,1585,1602,259.0
64182973,3030705,1320,1585,1602,1500.0
64183277,3979596,1320,1585,1602,58.0
64183382,4431932,1320,1585,1602,45.9
64183598,870513,1320,1585,1602,120.0
64183629,950886,1320,1585,1602,55.0
64183755,1000050902,1320,1585,1602,48.5
64184024,10002422480,1320,1585,1602,48.0
64190062,10056736586,1320,1585,1602,59.9
64195802,10098534214,1320,1585,1602,88.0
64199228,10116516622,1320,1585,1602,28.0
64204283,1014159170,1320,1585,1602,1600.0
64207161,10162203758,1320,1585,1602,15.0
64212561,10204691765,1320,1585,1602,59.0
64213018,10209050394,1320,1585,1602,88.0
64213462,1021224159,1320,1585,1602,108.0
64214724,1022221793,1320,1585,1602,120.0
64217946,10247932599,1320,1585,1602,86.0
64217964,10248048297,1320,1585,1602,18.8
64218493,1025207431,1320,1585,1602,72.0
64218933,1025545168,1320,1585,1602,65.0
64219296,1025749588,1320,1585,1602,55.0
64220697,10266648365,1320,1585,1602,180.0
64221689,10276864612,1320,1585,1602,68.5
64222534,1028374806,1320,1585,1602,107.0
64222695,10284984199,1320,1585,1602,8.4
64222781,10285636051,1320,1585,1602,65.0
64223345,10290406274,1320,1585,1602,55.0
64223885,10295826282,1320,1585,1602,34.8
64224514,1030623446,1320,1585,1602,40.0
64228107,10337494431,1320,1585,1602,1500.0
64228779,10343668774,1320,1585,1602,39.0
64229297,10348460207,1320,1585,1602,68.0
64230507,10357974946,1320,1585,1602,82.0
64232043,10368438105,1320,1585,1602,40.9
64232288,10369795113,1320,1585,1602,64.0
64233148,10375246078,1320,1585,1602,95.0
64234350,10381544890,1320,1585,1602,37.0
64235689,10388148617,1320,1585,1602,77.0
64237092,10397607046,1320,1585,1602,50.0
64239085,10412386938,1320,1585,1602,69.9
64239353,10415065210,1320,1585,1602,4.0
64240841,10430780213,1320,1585,1602,57.0
64242772,10448338699,1320,1585,1602,33.05
64245522,10476059807,1320,1585,1602,78.0
64246579,1048901149,1320,1585,1602,45.0
64247150,10495719544,1320,1585,1602,46.0
64247162,10495981396,1320,1585,1602,75.0
64251068,10521087184,1320,1585,1602,2.9
64251865,1052713833,1320,1585,1602,106.0
64251866,1052716854,1320,1585,1602,59.0
64254282,10544012383,1320,1585,1602,79.0
64254968,10550008817,1320,1585,1602,52.0
64267348,10669294754,1320,1585,1602,199.0
64275343,1075210326,1320,1585,1602,17.8
64286376,1085916845,1320,1585,1602,15.0
64290491,10898119132,1320,1585,1602,95.0
64292473,1091566155,1320,1585,1602,76.0
64297542,1095803539,1320,1585,1602,149.0
64298462,10963323628,1320,1585,1602,59.0
64303763,10992882020,1320,1585,1602,60.0
64326460,11128710453,1320,1585,1602,15.0
64345017,11202727128,1320,1585,1602,27.34375
64351895,11226054804,1320,1585,1602,29.9
64352052,1122708622,1320,1585,1602,16.0
64360185,11261747569,1320,1585,1602,132.0
64361487,11268699313,1320,1585,1602,1.0
64361488,11268701227,1320,1585,1602,1.0
64374291,1136210504,1320,1585,1602,96.0
64376058,1137599404,1320,1585,1602,4.4
64377488,1138933366,1320,1585,1602,39.6
64384175,1143289898,1320,1585,1602,999999.0
64386410,11453406032,1320,1585,1602,76.78
64393950,11510525612,1320,1585,1602,46.0
64393981,1151083013,1320,1585,1602,43.5
64398138,11544711115,1320,1585,1602,75.0
64405957,11596411100,1320,1585,1602,49.0
64429245,11744459411,1320,1585,1602,71.9
64429303,1174472081,1320,1585,1602,69.0
64429884,11748944892,1320,1585,1602,38.8
64439747,11804812792,1320,1585,1602,59.9
64444004,1191410,1320,1585,1602,39.0
64444262,1201926512,1320,1585,1602,4.0
64444999,1218856789,1320,1585,1602,100.0
64445034,1219257460,1320,1585,1602,96.0
64445277,1225623350,1320,1585,1602,100.0
